ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,YIELD,YIELD2,DY_SK,PL_HT,E_HT,ASI,P_ASP,P_HARV,E_HARV,E_ASP,GWT,1000GWT,HUSK,RL,RLPER,SL,SLPER,E_ROT,RUST,BLIGHT,CURV,DIPLODIA,DM,ANTHESIS,STALK_ROT,STREAK,INSECT,MOIST,COBDAMCO,COBDAMRT,DEADHEART,SBDAMAT,BORERDMRAT,GLS,GTEXT,PLST
1094,Hybrid Maize Trial (Yellow),M1506DL,12,LY1001-10,MALI,DALABANI,,-9.45,10.47,,2015,4283,,65.05,183.3,90.0,1.0,1.7,11.7,,2.0,,,1.0,1.0,,1.7,,,,,,,,64.0,,,,23.1,,,,,,,,14.0
1095,Hybrid Maize Trial (Yellow),M1506DL,13,LY1001-14,MALI,DALABANI,,-9.45,10.47,,2015,6517,,62.74,166.7,71.7,2.7,2.0,14.5,,1.7,,,1.0,1.0,,1.7,,,,,,,,60.0,,,,22.4,,,,,,,,14.4
1096,Hybrid Maize Trial (Yellow),M1506DL,14,LY1001-18,MALI,DALABANI,,-9.45,10.47,,2015,5694,,60.01,166.7,68.3,0.7,1.7,10.7,,2.0,,,1.0,1.0,,1.7,,,,,,,,59.3,,,,19.6,,,,,,,,11.7
1097,Hybrid Maize Trial (Yellow),M1506DL,15,LY1001-21,MALI,DALABANI,,-9.45,10.47,,2015,6440,,61.66,170.0,73.3,1.3,1.7,11.6,,2.0,,,1.3,1.0,,1.3,,,,,,,,60.3,,,,21.4,,,,,,,,12.6
1098,Hybrid Maize Trial (Yellow),M1506DL,16,LY1001-22,MALI,DALABANI,,-9.45,10.47,,2015,4218,,62.26,153.3,66.7,2.3,2.0,8.1,,1.7,,,1.3,1.0,,1.7,,,,,,,,60.0,,,,20.8,,,,,,,,9.9
1099,Hybrid Maize Trial (Yellow),M1506DL,17,LY1001-23,MALI,DALABANI,,-9.45,10.47,,2015,5817,,60.71,168.3,71.7,1.7,2.3,13.5,,2.0,,,1.0,1.0,,2.0,,,,,,,,59.0,,,,22.8,,,,,,,,14.2
1100,Hybrid Maize Trial (Yellow),M1506DL,18,LY1203-43,MALI,DALABANI,,-9.45,10.47,,2015,6548,,59.63,161.7,66.7,0.6,2.0,14.3,,2.0,,,1.0,1.0,,1.7,,,,,,,,59.0,,,,21.7,,,,,,,,16.0
1101,Hybrid Maize Trial (Yellow),M1506DL,19,Ife Hybrid-3,MALI,DALABANI,,-9.45,10.47,,2015,4335,,59.33,136.7,56.7,0.7,2.7,12.6,,1.7,,,1.7,1.0,,2.0,,,,,,,,58.7,,,,20.8,,,,,,,,13.3
1102,Hybrid Maize Trial (Yellow),M1506DL,20,Ife Hybrid-4,MALI,DALABANI,,-9.45,10.47,,2015,5258,,62.00,165.0,71.7,2.0,2.0,11.9,,2.0,,,1.0,1.0,,1.7,,,,,,,,60.0,,,,19.9,,,,,,,,11.7
1103,Hybrid Maize Trial (Yellow),M1506DL,21,LY0905-35,MALI,DALABANI,,-9.45,10.47,,2015,5224,,64.29,156.7,63.3,2.0,2.0,10.8,,2.0,,,1.3,1.0,,1.7,,,,,,,,62.3,,,,23.1,,,,,,,,11.9
1104,Hybrid Maize Trial (Yellow),M1506DL,22,LY1409-21,MALI,DALABANI,,-9.45,10.47,,2015,6574,,60.59,163.3,70.0,0.0,1.7,16.1,,2.0,,,1.0,1.0,,2.0,,,,,,,,60.7,,,,21.6,,,,,,,,18.1
1105,Hybrid Maize Trial (Yellow),M1506DL,23,LY1409-61,MALI,DALABANI,,-9.45,10.47,,2015,7018,,62.03,173.3,83.3,2.3,1.3,14.4,,2.0,,,1.3,0.9,,1.7,,,,,,,,59.7,,,,21.4,,,,,,,,16.0
1106,Hybrid Maize Trial (Yellow),M1506DL,24,LY1409-21,MALI,DALABANI,,-9.45,10.47,,2015,6023,,60.00,171.7,71.7,0.0,1.7,11.0,,2.3,,,1.0,1.0,,1.7,,,,,,,,60.0,,,,20.8,,,,,,,,12.9
1107,Hybrid Maize Trial (Yellow),M1506DL,25,LY1409-12,MALI,DALABANI,,-9.45,10.47,,2015,4030,,64.67,156.7,68.3,1.3,2.0,7.7,,2.0,,,1.0,1.0,,1.3,,,,,,,,63.3,,,,24.3,,,,,,,,9.2
1108,Hybrid Maize Trial (Yellow),M1506DL,26,LY1409-14,MALI,DALABANI,,-9.45,10.47,,2015,5297,,62.65,146.7,58.3,-0.3,1.7,10.0,,2.0,,,1.0,1.3,,2.0,,,,,,,,63.0,,,,21.9,,,,,,,,11.3
1109,Hybrid Maize Trial (Yellow),M1506DL,27,LY1409-62,MALI,DALABANI,,-9.45,10.47,,2015,4364,,63.97,148.3,70.0,2.3,2.0,8.0,,2.3,,,1.7,1.0,,1.7,,,,,,,,61.7,,,,23.8,,,,,,,,9.6
1110,Hybrid Maize Trial (Yellow),M1506DL,28,Oba Super-II,MALI,DALABANI,,-9.45,10.47,,2015,5105,,60.34,170.0,73.3,1.3,2.0,13.7,,2.3,,,1.3,1.0,,1.7,,,,,,,,59.0,,,,20.8,,,,,,,,15.9
1111,Hybrid Maize Trial (Yellow),M1506DL,29,Oba Super-II,MALI,DALABANI,,-9.45,10.47,,2015,5113,,61.26,150.0,66.7,0.6,2.7,11.7,,2.0,,,1.0,1.0,,1.7,,,,,,,,60.7,,,,20.8,,,,,,,,11.8
1112,Hybrid Maize Trial (Yellow),M1506DL,30,Local check,MALI,DALABANI,,-9.45,10.47,,2015,3948,,61.38,163.3,70.0,2.0,1.7,11.9,,2.0,,,1.3,1.0,,1.7,,,,,,,,59.3,,,,20.5,,,,,,,,14.0
1113,Hybrid Maize Trial (Yellow),M1506DL2,1,M1506-1,MALI,DALABANI,,-9.45,10.47,,2015,4513,,60.00,171.7,60.1,1.3,1.7,  ,,2.0,,,2.1,1.8,,1.1,,,,,,,,58.7,,,,14.0,,,,,,,,11.9
1114,Hybrid Maize Trial (Yellow),M1506DL2,2,M1506-2,MALI,DALABANI,,-9.45,10.47,,2015,5690,,62.33,163.3,65.2,0.7,1.7,,,2.0,,,2.3,2.4,,1.9,,,,,,,,61.7,,,,16.7,,,,,,,,15.1
1115,Hybrid Maize Trial (Yellow),M1506DL2,3,M1506-3,MALI,DALABANI,,-9.45,10.47,,2015,5753,,59.00,155.0,58.5,,2.0,,,2.0,,,1.6,2.3,,1.3,,,,,,,,59.0,,,,17.3,,,,,,,,15.7
1116,Hybrid Maize Trial (Yellow),M1506DL2,4,M1506-4,MALI,DALABANI,,-9.45,10.47,,2015,6020,,59.67,163.3,71.9,,2.0,,,1.7,,,2.0,2.1,,1.4,,,,,,,,59.7,,,,17.5,,,,,,,,15.9
1117,Hybrid Maize Trial (Yellow),M1506DL2,5,M1506-5,MALI,DALABANI,,-9.45,10.47,,2015,5233,,60.67,156.7,62.8,0.7,1.7,,,1.3,,,2.6,1.8,,1.5,,1.0,,,,,,60.0,,,,17.6,,,,,,,,16.4
1118,Hybrid Maize Trial (Yellow),M1506DL2,6,M1506-6,MALI,DALABANI,,-9.45,10.47,,2015,5270,,60.33,165.0,66.3,1.3,2.0,,,1.3,,,2.5,1.9,,1.2,,0.0,,,,,,59.0,,,,15.0,,,,,,,,15.2
1119,Hybrid Maize Trial (Yellow),M1506DL2,7,M1506-7,MALI,DALABANI,,-9.45,10.47,,2015,7087,,59.00,151.7,61.3,0.7,2.0,,,1.7,,,2.8,2.5,,1.9,,,,,,,,58.3,,,,17.2,,,,,,,,17.6
1120,Hybrid Maize Trial (Yellow),M1506DL2,8,M1506-8,MALI,DALABANI,,-9.45,10.47,,2015,7020,,59.00,166.7,69.9,0.7,1.7,,,1.7,,,1.9,2.7,,1.7,,,,,,,,58.3,,,,14.0,,,,,,,,17.1
1121,Hybrid Maize Trial (Yellow),M1506DL2,9,M1506-9,MALI,DALABANI,,-9.45,10.47,,2015,5497,,60.00,158.3,75.9,0.7,1.3,,,1.7,,,1.1,1.7,,0.9,,,,,,,,59.3,,,,15.6,,,,,,,,15.4
1122,Hybrid Maize Trial (Yellow),M1506DL2,10,M1506-10,MALI,DALABANI,,-9.45,10.47,,2015,5457,,61.33,151.7,64.6,1.3,2.7,,,2.0,,,1.6,2.4,,1.8,,0.7,,,,,,60.0,,,,17.7,,,,,,,,14.9
1123,Hybrid Maize Trial (Yellow),M1506DL2,11,M1506-11,MALI,DALABANI,,-9.45,10.47,,2015,6827,,59.33,160.0,78.7,0.7,1.7,,,1.3,,,1.9,1.5,,1.0,,0.7,,,,,,58.7,,,,15.8,,,,,,,,16.7
1124,Hybrid Maize Trial (Yellow),M1506DL2,12,M1506-12,MALI,DALABANI,,-9.45,10.47,,2015,4943,,67.33,163.3,71.6,2.0,1.7,,,2.0,,,1.3,1.4,,1.0,,,,,,,,65.3,,,,17.5,,,,,,,,15.4
1125,Hybrid Maize Trial (Yellow),M1506DL2,13,M1506-13,MALI,DALABANI,,-9.45,10.47,,2015,5790,,63.00,148.3,53.5,2.7,1.7,,,1.7,,,1.5,1.9,,1.2,,,,,,,,60.3,,,,15.7,,,,,,,,15.1
1126,Hybrid Maize Trial (Yellow),M1506DL2,14,M1506-14,MALI,DALABANI,,-9.45,10.47,,2015,4530,,60.67,165.0,76.3,1.0,2.0,,,2.3,,,2.4,2.3,,1.4,,,,,,,,59.7,,,,19.2,,,,,,,,12.8
1127,Hybrid Maize Trial (Yellow),M1506DL2,15,M1506-15,MALI,DALABANI,,-9.45,10.47,,2015,6900,,64.67,158.3,63.7,1.3,2.0,,,1.7,,,2.7,1.9,,0.9,,1.0,,,,,,63.3,,,,14.5,,,,,,,,16.8
1128,Hybrid Maize Trial (Yellow),M1506DL2,16,M1506-16,MALI,DALABANI,,-9.45,10.47,,2015,3843,,59.67,163.3,70.3,0.0,1.7,,,2.0,,,1.9,1.7,,1.4,,,,,,,,59.7,,,,17.8,,,,,,,,11.8
1129,Hybrid Maize Trial (Yellow),M1506DL2,17,M1506-17,MALI,DALABANI,,-9.45,10.47,,2015,7100,,60.33,158.3,56.2,1.7,2.0,,,1.0,,,1.3,1.9,,1.1,,,,,,,,58.7,,,,16.7,,,,,,,,15.7
1130,Hybrid Maize Trial (Yellow),M1506DL2,18,M1506-18,MALI,DALABANI,,-9.45,10.47,,2015,5463,,58.00,153.3,66.2,0.0,1.3,,,1.7,,,2.1,2.4,,1.3,,,,,,,,58.0,,,,16.3,,,,,,,,15.1
1131,Hybrid Maize Trial (Yellow),M1506DL2,19,M1506-19,MALI,DALABANI,,-9.45,10.47,,2015,6077,,59.33,146.7,58.9,1.3,2.3,,,1.7,,,2.0,2.2,,1.3,,0.7,,,,,,58.0,,,,16.6,,,,,,,,14.9
1132,Hybrid Maize Trial (Yellow),M1506DL2,20,M1506-20,MALI,DALABANI,,-9.45,10.47,,2015,6060,,60.67,171.7,71.5,1.3,2.3,,,2.3,,,1.9,1.6,,1.0,,,,,,,,59.3,,,,20.8,,,,,,,,16.1
1133,Hybrid Maize Trial (Yellow),M1506DL2,21,M1506-21,MALI,DALABANI,,-9.45,10.47,,2015,4820,,61.33,158.3,60.4,0.0,2.0,,,1.3,,,2.3,2.0,,1.5,,,,,,,,61.3,,,,17.7,,,,,,,,13.9
1134,Hybrid Maize Trial (Yellow),M1506DL2,22,M1506-22,MALI,DALABANI,,-9.45,10.47,,2015,7270,,61.33,155.0,68.1,0.7,1.3,,,2.0,,,2.3,1.9,,1.5,,,,,,,,60.7,,,,16.0,,,,,,,,16.7
1135,Hybrid Maize Trial (Yellow),M1506DL2,23,M1506-23,MALI,DALABANI,,-9.45,10.47,,2015,4793,,61.33,158.3,64.7,1.3,1.7,,,1.7,,,2.4,2.0,,1.1,,0.3,,,,,,60.0,,,,15.5,,,,,,,,14.4
1136,Hybrid Maize Trial (Yellow),M1506DL2,24,M1506-24,MALI,DALABANI,,-9.45,10.47,,2015,5940,,60.33,173.3,65.6,1.0,1.7,,,1.7,,,2.4,1.7,,1.4,,0.7,,,,,,59.3,,,,16.1,,,,,,,,13.4
1137,Hybrid Maize Trial (Yellow),M1506DL2,25,M1506-25,MALI,DALABANI,,-9.45,10.47,,2015,4850,,65.67,151.7,79.8,2.3,2.0,,,1.3,,,2.1,1.9,,1.1,,,,,,,,63.3,,,,14.0,,,,,,,,12.5
1138,Hybrid Maize Trial (Yellow),M1506DL2,26,M1506-26,MALI,DALABANI,,-9.45,10.47,,2015,4923,,61.33,163.3,63.4,0.0,2.0,,,1.7,,,1.8,2.4,,0.9,,0.0,,,,,,61.3,,,,14.2,,,,,,,,12.7
1139,Hybrid Maize Trial (Yellow),M1506DL2,27,M1506-27,MALI,DALABANI,,-9.45,10.47,,2015,4017,,60.00,165.0,75.6,1.0,1.7,,,1.0,,,1.3,2.0,,1.3,,0.0,,,,,,59.0,,,,15.5,,,,,,,,11.2
1140,Hybrid Maize Trial (Yellow),M1506DL2,28,M1506-28,MALI,DALABANI,,-9.45,10.47,,2015,5463,,64.67,158.3,70.4,1.7,2.0,,,2.7,,,2.5,2.0,,1.4,,0.0,,,,,,63.0,,,,17.2,,,,,,,,13.8
1141,Hybrid Maize Trial (Yellow),M1506DL2,29,M1506-29,MALI,DALABANI,,-9.45,10.47,,2015,5817,,60.00,155.0,63.7,0.3,1.7,,,1.3,,,2.0,1.9,,1.2,,0.0,,,,,,59.7,,,,16.2,,,,,,,,14.9
1142,Hybrid Maize Trial (Yellow),M1506DL2,30,M1506-30,MALI,DALABANI,,-9.45,10.47,,2015,4920,,61.33,181.7,81.6,1.7,1.0,,,2.3,,,2.3,2.1,,1.5,,0.3,,,,,,59.7,,,,17.4,,,,,,,,13.2
1143,Hybrid Maize Trial (Yellow),M1506KEB,1,LY0905-34,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4386,,65.04,203.4,81.3,6.0,4.1,16.2,,3.3,,,1.3,1.0,,1.0,,,,,,,,59.0,,,,19.3,,,,,,,,16.8
1144,Hybrid Maize Trial (Yellow),M1506KEB,2,LY1302-9,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4291,,65.46,220.6,87.2,4.5,4.8,13.9,,3.0,,,1.7,1.0,,1.0,,,,,,,,61.0,,,,19.1,,,,,,,,17.2
1145,Hybrid Maize Trial (Yellow),M1506KEB,3,LY1312-4,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4171,,63.53,207.3,75.5,5.5,4.4,15.7,,2.7,,,1.7,1.0,,1.0,,,,,,,,58.0,,,,20.4,,,,,,,,16.7
1146,Hybrid Maize Trial (Yellow),M1506KEB,4,LY1312-9,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4081,,64.24,202.9,68.5,5.2,4.2,12.0,,2.7,,,2.0,1.0,,1.0,,,,,,,,59.0,,,,19.2,,,,,,,,13.3
1147,Hybrid Maize Trial (Yellow),M1506KEB,5,LY1312-11,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4136,,63.59,222.3,78.9,6.6,3.7,16.4,,2.7,,,1.3,1.0,,1.0,,,,,,,,57.0,,,,19.3,,,,,,,,18.8
1148,Hybrid Maize Trial (Yellow),M1506KEB,6,LY1312-12,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3597,,66.53,193.3,65.2,5.5,3.9,13.6,,3.3,,,1.3,1.0,,1.0,,,,,,,,61.0,,,,20.2,,,,,,,,15.2
1149,Hybrid Maize Trial (Yellow),M1506KEB,7,LY1312-25,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3564,,64.93,176.2,66.0,7.0,4.0,14.4,,2.7,,,1.0,1.0,,1.0,,,,,,,,58.0,,,,18.8,,,,,,,,17.4
1150,Hybrid Maize Trial (Yellow),M1506KEB,8,LY1312-28,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4321,,66.99,229.2,89.0,6.0,4.3,19.8,,3.0,,,1.7,1.0,,1.0,,,,,,,,61.0,,,,19.0,,,,,,,,20.1
1151,Hybrid Maize Trial (Yellow),M1506KEB,9,LY1312-30,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4482,,65.18,217.7,76.4,6.1,4.0,15.9,,2.7,,,1.3,1.0,,1.0,,,,,,,,59.1,,,,18.6,,,,,,,,17.2
1152,Hybrid Maize Trial (Yellow),M1506KEB,10,LY1303-5,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3729,,62.69,215.3,71.3,5.4,3.7,12.9,,2.7,,,2.0,1.0,,1.0,,,,,,,,57.3,,,,19.3,,,,,,,,14.6
1153,Hybrid Maize Trial (Yellow),M1506KEB,11,LY1303-18,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3926,,67.27,186.3,72.3,4.2,4.2,15.8,,3.3,,,1.3,1.0,,1.0,,,,,,,,63.0,,,,20.0,,,,,,,,17.8
1154,Hybrid Maize Trial (Yellow),M1506KEB,12,LY1001-10,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2383,,66.57,204.2,74.2,5.5,3.7,11.4,,4.0,,,1.0,1.0,,1.0,,,,,,,,61.0,,,,19.1,,,,,,,,15.6
1155,Hybrid Maize Trial (Yellow),M1506KEB,13,LY1001-14,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,5026,,64.87,200.6,72.7,6.8,4.7,17.4,,2.7,,,2.0,1.0,,1.0,,,,,,,,58.0,,,,18.2,,,,,,,,17.7
1156,Hybrid Maize Trial (Yellow),M1506KEB,14,LY1001-18,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4092,,65.00,190.7,58.2,6.0,4.0,18.0,,3.0,,,2.0,1.0,,1.0,,,,,,,,59.0,,,,16.5,,,,,,,,18.3
1157,Hybrid Maize Trial (Yellow),M1506KEB,15,LY1001-21,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4701,,66.67,206.5,73.2,5.6,4.7,14.4,,3.0,,,2.0,1.0,,0.9,,,,,,,,61.0,,,,18.3,,,,,,,,16.2
1158,Hybrid Maize Trial (Yellow),M1506KEB,16,LY1001-22,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4361,,67.89,205.6,81.0,5.1,4.4,13.8,,2.7,,,1.7,1.0,,1.0,,,,,,,,62.9,,,,16.9,,,,,,,,15.9
1159,Hybrid Maize Trial (Yellow),M1506KEB,17,LY1001-23,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4382,,66.55,215.8,74.7,5.6,4.4,13.0,,2.3,,,1.3,1.0,,1.0,,,,,,,,61.0,,,,18.7,,,,,,,,12.4
1160,Hybrid Maize Trial (Yellow),M1506KEB,18,LY1203-43,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4155,,63.71,203.7,58.9,6.6,4.0,17.1,,3.0,,,1.3,1.0,,1.0,,,,,,,,57.0,,,,19.7,,,,,,,,17.8
1161,Hybrid Maize Trial (Yellow),M1506KEB,19,Ife Hybrid-3,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4359,,58.55,184.9,56.7,4.3,4.0,13.9,,3.0,,,1.3,1.0,,1.0,,,,,,,,54.3,,,,19.1,,,,,,,,15.2
1162,Hybrid Maize Trial (Yellow),M1506KEB,20,Ife Hybrid-4,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4392,,69.02,228.7,78.9,6.0,4.0,16.2,,3.0,,,1.3,1.0,,1.0,,,,,,,,63.0,,,,18.3,,,,,,,,17.8
1163,Hybrid Maize Trial (Yellow),M1506KEB,21,LY0905-35,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4615,,67.09,230.8,80.5,6.2,3.7,16.9,,3.3,,,1.3,1.0,,1.0,,,,,,,,61.0,,,,19.5,,,,,,,,18.8
1164,Hybrid Maize Trial (Yellow),M1506KEB,22,LY1409-21,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4228,,66.42,209.8,70.9,5.5,4.4,16.8,,3.0,,,1.3,1.0,,1.0,,,,,,,,60.9,,,,20.4,,,,,,,,18.4
1165,Hybrid Maize Trial (Yellow),M1506KEB,23,LY1409-61,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4254,,63.74,212.2,62.1,6.0,4.7,14.8,,3.0,,,1.7,1.0,,0.9,,,,,,,,57.7,,,,18.4,,,,,,,,16.6
1166,Hybrid Maize Trial (Yellow),M1506KEB,24,LY1409-21,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4621,,62.49,222.7,79.0,5.4,4.3,14.4,,2.7,,,1.3,1.0,,1.3,,,,,,,,57.0,,,,19.7,,,,,,,,15.1
1167,Hybrid Maize Trial (Yellow),M1506KEB,25,LY1409-12,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,1903,,68.22,204.0,68.9,2.9,3.9,7.8,,4.3,,,1.0,1.0,,1.0,,,,,,,,65.3,,,,20.4,,,,,,,,13.0
1168,Hybrid Maize Trial (Yellow),M1506KEB,26,LY1409-14,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,4395,,63.15,215.7,76.6,6.0,3.9,15.6,,3.0,,,1.0,1.0,,1.0,,,,,,,,57.1,,,,19.7,,,,,,,,19.8
1169,Hybrid Maize Trial (Yellow),M1506KEB,27,LY1409-62,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3113,,66.28,209.2,77.2,4.7,4.7,11.1,,3.3,,,1.7,1.0,,1.3,,,,,,,,61.6,,,,19.3,,,,,,,,11.6
1170,Hybrid Maize Trial (Yellow),M1506KEB,28,Oba Super-II,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2946,,63.88,196.4,65.4,4.8,4.0,14.2,,3.0,,,1.0,1.3,,0.9,,,,,,,,59.0,,,,18.8,,,,,,,,15.2
1171,Hybrid Maize Trial (Yellow),M1506KEB,29,Oba Super-II,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3103,,62.60,189.3,68.4,5.4,3.6,10.4,,3.0,,,1.0,1.0,,1.0,,,,,,,,57.3,,,,19.1,,,,,,,,12.3
1172,Hybrid Maize Trial (Yellow),M1506KEB,30,Local check,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2242,,64.53,220.5,81.6,5.9,4.3,10.0,,3.3,,,1.7,1.0,,1.0,,,,,,,,58.7,,,,19.7,,,,,,,,17.9
1173,Hybrid Maize Trial (Yellow),M1506KEB2,1,LY0905-34,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3146,,67.28,183.0,67.1,4.0,4.0,12.2,,3.0,,,1.3,1.0,,1.0,,1.0,,,,,,63.3,,,,15.2,,,,,,,,13.1
1174,Hybrid Maize Trial (Yellow),M1506KEB2,2,LY1302-9,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3764,,67.15,198.7,80.2,4.6,3.7,15.1,,3.0,,,1.7,1.0,,1.0,,1.0,,,,,,62.6,,,,16.7,,,,,,,,19.0
1175,Hybrid Maize Trial (Yellow),M1506KEB2,3,LY1312-4,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3319,,66.35,196.2,73.5,4.4,4.0,13.2,,3.3,,,1.3,1.0,,1.0,,1.0,,,,,,61.9,,,,14.6,,,,,,,,19.9
1176,Hybrid Maize Trial (Yellow),M1506KEB2,4,LY1312-9,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3624,,57.35,180.3,59.7,4.1,3.4,16.4,,3.7,,,1.3,1.0,,1.0,,1.0,,,,,,53.3,,,,15.9,,,,,,,,23.1
1177,Hybrid Maize Trial (Yellow),M1506KEB2,5,LY1312-11,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2829,,67.63,181.3,62.0,4.2,3.0,11.7,,3.3,,,1.0,1.0,,1.0,,1.0,,,,,,63.4,,,,15.0,,,,,,,,19.3
1178,Hybrid Maize Trial (Yellow),M1506KEB2,6,LY1312-12,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2985,,58.14,168.3,70.3,4.5,3.4,11.8,,3.7,,,1.0,1.0,,1.0,,1.0,,,,,,53.6,,,,17.0,,,,,,,,19.3
1179,Hybrid Maize Trial (Yellow),M1506KEB2,7,LY1312-25,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2708,,61.42,189.2,74.9,4.7,3.4,16.9,,3.7,,,1.0,1.0,,1.0,,1.0,,,,,,56.7,,,,13.4,,,,,,,,20.7
1180,Hybrid Maize Trial (Yellow),M1506KEB2,8,LY1312-28,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2640,,64.10,209.0,79.6,6.7,3.0,12.7,,3.7,,,1.3,1.0,,1.0,,1.0,,,,,,57.4,,,,16.7,,,,,,,,20.3
1181,Hybrid Maize Trial (Yellow),M1506KEB2,9,LY1312-30,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2320,,58.42,182.9,67.4,4.3,3.3,14.4,,3.7,,,1.7,1.0,,1.0,,1.0,,,,,,54.1,,,,15.0,,,,,,,,20.8
1182,Hybrid Maize Trial (Yellow),M1506KEB2,10,LY1303-5,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,1750,,57.79,182.2,67.1,3.9,3.0,11.3,,3.7,,,1.7,1.0,,1.0,,1.0,,,,,,54.0,,,,16.2,,,,,,,,16.7
1183,Hybrid Maize Trial (Yellow),M1506KEB2,11,LY1303-18,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2213,,66.26,192.1,70.9,4.4,3.4,12.7,,4.0,,,1.0,1.0,,1.0,,1.0,,,,,,61.9,,,,16.9,,,,,,,,22.8
1184,Hybrid Maize Trial (Yellow),M1506KEB2,12,LY1001-10,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,1544,,66.68,159.5,53.8,4.6,3.3,9.7,,4.7,,,1.0,1.0,,1.0,,1.0,,,,,,62.1,,,,14.6,,,,,,,,24.2
1185,Hybrid Maize Trial (Yellow),M1506KEB2,13,LY1001-14,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2985,,67.73,202.9,80.4,4.4,4.0,15.1,,3.3,,,1.7,1.0,,1.0,,1.0,,,,,,63.4,,,,16.8,,,,,,,,20.6
1186,Hybrid Maize Trial (Yellow),M1506KEB2,14,LY1001-18,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,2519,,67.91,192.7,67.3,4.5,3.7,10.7,,3.7,,,1.3,1.0,,1.0,,1.0,,,,,,63.3,,,,14.5,,,,,,,,14.5
1187,Hybrid Maize Trial (Yellow),M1506KEB2,15,LY1001-21,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3455,,64.12,193.6,82.2,7.1,3.9,13.8,,2.7,,,1.3,1.0,,1.0,,1.0,,,,,,57.0,,,,16.2,,,,,,,,20.2
1188,Hybrid Maize Trial (Yellow),M1506KEB2,16,LY1001-22,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3542,,65.71,169.1,60.6,3.9,4.0,14.0,,3.0,,,1.0,1.0,,1.3,,1.0,,,,,,61.9,,,,14.9,,,,,,,,18.6
1189,Hybrid Maize Trial (Yellow),M1506KEB2,17,LY1001-23,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3438,,56.67,168.9,64.9,4.3,3.6,13.9,,3.7,,,1.3,1.0,,1.0,,1.0,,,,,,52.4,,,,15.7,,,,,,,,19.1
1190,Hybrid Maize Trial (Yellow),M1506KEB2,18,LY1203-43,MALI,KEBILA,,-7.03,11.28,Dry Savanna,2015,3183,,61.39,209.5,86.9,4.9,4.0,15.5,,3.7,,,1.7,1.0,,1.0,,1.0,,,,,,56.5,,,,15.9,,,,,,,,20.2
